,date,et0_fao_evapotranspiration_sum
11629,1981-11-03 00:00:00+00:00,1.9796745
11630,1981-11-04 00:00:00+00:00,1.974747
11631,1981-11-05 00:00:00+00:00,2.2115254
11632,1981-11-06 00:00:00+00:00,2.2759337
11633,1981-11-07 00:00:00+00:00,2.3420942
11634,1981-11-08 00:00:00+00:00,2.073244
11635,1981-11-09 00:00:00+00:00,2.2857625
11636,1981-11-10 00:00:00+00:00,2.1904666
11637,1981-11-11 00:00:00+00:00,1.7962677
11638,1981-11-12 00:00:00+00:00,1.7286664
11639,1981-11-13 00:00:00+00:00,1.2208508
11640,1981-11-14 00:00:00+00:00,1.2603389
11641,1981-11-15 00:00:00+00:00,1.6256926
11642,1981-11-16 00:00:00+00:00,1.5017592
11643,1981-11-17 00:00:00+00:00,1.3341625
11644,1981-11-18 00:00:00+00:00,1.2092264
11645,1981-11-19 00:00:00+00:00,1.3397281
11646,1981-11-20 00:00:00+00:00,0.72638005
11647,1981-11-21 00:00:00+00:00,0.6555986
11648,1981-11-22 00:00:00+00:00,0.5085699
11649,1981-11-23 00:00:00+00:00,1.0313537
11650,1981-11-24 00:00:00+00:00,1.1383643
11651,1981-11-25 00:00:00+00:00,1.3283418
11652,1981-11-26 00:00:00+00:00,1.385348
11653,1981-11-27 00:00:00+00:00,0.9354997
11654,1981-11-28 00:00:00+00:00,1.2136668
11655,1981-11-29 00:00:00+00:00,1.0107411
11656,1981-11-30 00:00:00+00:00,1.1932302
11657,1981-12-01 00:00:00+00:00,1.258626
11658,1981-12-02 00:00:00+00:00,0.92567146
11659,1981-12-03 00:00:00+00:00,1.2943641
11660,1981-12-04 00:00:00+00:00,1.120518
11661,1981-12-05 00:00:00+00:00,1.1366917
11662,1981-12-06 00:00:00+00:00,1.3756077
11663,1981-12-07 00:00:00+00:00,1.2502196
11664,1981-12-08 00:00:00+00:00,1.2701111
11665,1981-12-09 00:00:00+00:00,1.432129
11666,1981-12-10 00:00:00+00:00,1.4430165
11667,1981-12-11 00:00:00+00:00,1.4083989
11668,1981-12-12 00:00:00+00:00,1.4620152
11669,1981-12-13 00:00:00+00:00,1.476459
11670,1981-12-14 00:00:00+00:00,1.5024754
11671,1981-12-15 00:00:00+00:00,1.4730833
11672,1981-12-16 00:00:00+00:00,1.3846395
11673,1981-12-17 00:00:00+00:00,0.7843501
11674,1981-12-18 00:00:00+00:00,0.8875144
11675,1981-12-19 00:00:00+00:00,1.233567
11676,1981-12-20 00:00:00+00:00,0.9876505
11677,1981-12-21 00:00:00+00:00,0.9931747
11678,1981-12-22 00:00:00+00:00,1.1240922
11679,1981-12-23 00:00:00+00:00,1.1351253
11680,1981-12-24 00:00:00+00:00,1.1882688
11681,1981-12-25 00:00:00+00:00,1.224824
11682,1981-12-26 00:00:00+00:00,1.0933372
11683,1981-12-27 00:00:00+00:00,1.1814196
11684,1981-12-28 00:00:00+00:00,1.1184803
11685,1981-12-29 00:00:00+00:00,0.92310184
11686,1981-12-30 00:00:00+00:00,0.41122422
11687,1981-12-31 00:00:00+00:00,0.32620466
11688,1982-01-01 00:00:00+00:00,1.0484784
11689,1982-01-02 00:00:00+00:00,0.9169007
11690,1982-01-03 00:00:00+00:00,0.9733025
11691,1982-01-04 00:00:00+00:00,1.0803378
11692,1982-01-05 00:00:00+00:00,1.1870693
11693,1982-01-06 00:00:00+00:00,1.1886106
11694,1982-01-07 00:00:00+00:00,1.2258763
11695,1982-01-08 00:00:00+00:00,1.2337192
11696,1982-01-09 00:00:00+00:00,1.2152224
11697,1982-01-10 00:00:00+00:00,0.8555128
11698,1982-01-11 00:00:00+00:00,0.40065324
11699,1982-01-12 00:00:00+00:00,1.010612
11700,1982-01-13 00:00:00+00:00,1.110981
11701,1982-01-14 00:00:00+00:00,1.1536858
11702,1982-01-15 00:00:00+00:00,1.1899369
11703,1982-01-16 00:00:00+00:00,1.2682654
11704,1982-01-17 00:00:00+00:00,1.4094845
11705,1982-01-18 00:00:00+00:00,1.2953774
11706,1982-01-19 00:00:00+00:00,1.4289753
11707,1982-01-20 00:00:00+00:00,1.5012352
11708,1982-01-21 00:00:00+00:00,1.4591395
11709,1982-01-22 00:00:00+00:00,1.358664
11710,1982-01-23 00:00:00+00:00,0.7411857
11711,1982-01-24 00:00:00+00:00,1.3761023
11712,1982-01-25 00:00:00+00:00,1.4935677
11713,1982-01-26 00:00:00+00:00,1.3363472
11714,1982-01-27 00:00:00+00:00,1.5263724
11715,1982-01-28 00:00:00+00:00,1.47086
11716,1982-01-29 00:00:00+00:00,1.2863828
11717,1982-01-30 00:00:00+00:00,1.0007819
11718,1982-01-31 00:00:00+00:00,1.3369563
11719,1982-02-01 00:00:00+00:00,1.4054563
11720,1982-02-02 00:00:00+00:00,1.5295527
11721,1982-02-03 00:00:00+00:00,1.2316551
11722,1982-02-04 00:00:00+00:00,1.5393416
11723,1982-02-05 00:00:00+00:00,1.2087481
11724,1982-02-06 00:00:00+00:00,1.8191972
11725,1982-02-07 00:00:00+00:00,2.0211768
11726,1982-02-08 00:00:00+00:00,1.5403426
11727,1982-02-09 00:00:00+00:00,1.2299707
11728,1982-02-10 00:00:00+00:00,0.7799405
11729,1982-02-11 00:00:00+00:00,1.1061448
11730,1982-02-12 00:00:00+00:00,1.4706146
11731,1982-02-13 00:00:00+00:00,1.7029302
11732,1982-02-14 00:00:00+00:00,1.0041804
11733,1982-02-15 00:00:00+00:00,0.42657867
11734,1982-02-16 00:00:00+00:00,1.7249404
11735,1982-02-17 00:00:00+00:00,1.2424041
11736,1982-02-18 00:00:00+00:00,1.6982276
11737,1982-02-19 00:00:00+00:00,2.137461
11738,1982-02-20 00:00:00+00:00,2.4220486
11739,1982-02-21 00:00:00+00:00,2.340627
11740,1982-02-22 00:00:00+00:00,2.071425
11741,1982-02-23 00:00:00+00:00,1.0968006
11742,1982-02-24 00:00:00+00:00,1.5536963
11743,1982-02-25 00:00:00+00:00,1.491524
11744,1982-02-26 00:00:00+00:00,1.7253517
11745,1982-02-27 00:00:00+00:00,1.8669928
11746,1982-02-28 00:00:00+00:00,2.4367795
11747,1982-03-01 00:00:00+00:00,1.7185533
11748,1982-03-02 00:00:00+00:00,1.2645704
11749,1982-03-03 00:00:00+00:00,2.1780887
11750,1982-03-04 00:00:00+00:00,2.5512884
11751,1982-03-05 00:00:00+00:00,2.6711988
11752,1982-03-06 00:00:00+00:00,2.641753
11753,1982-03-07 00:00:00+00:00,2.5734594
11754,1982-03-08 00:00:00+00:00,2.8643897
11755,1982-03-09 00:00:00+00:00,2.7909136
11756,1982-03-10 00:00:00+00:00,0.8086706
11757,1982-03-11 00:00:00+00:00,0.30704567
11758,1982-03-12 00:00:00+00:00,1.4928477
11759,1982-03-13 00:00:00+00:00,2.570799
11760,1982-03-14 00:00:00+00:00,2.729287
11761,1982-03-15 00:00:00+00:00,1.7021593
11762,1982-03-16 00:00:00+00:00,0.9284685
11763,1982-03-17 00:00:00+00:00,1.0529504
11764,1982-03-18 00:00:00+00:00,1.7192847
11765,1982-03-19 00:00:00+00:00,2.925029
11766,1982-03-20 00:00:00+00:00,3.128491
11767,1982-03-21 00:00:00+00:00,3.0639799
11768,1982-03-22 00:00:00+00:00,3.1558833
11769,1982-03-23 00:00:00+00:00,2.165279
11770,1982-03-24 00:00:00+00:00,0.873932
11771,1982-03-25 00:00:00+00:00,0.76515967
11772,1982-03-26 00:00:00+00:00,1.10773
11773,1982-03-27 00:00:00+00:00,0.69983256
11774,1982-03-28 00:00:00+00:00,2.5853443
11775,1982-03-29 00:00:00+00:00,2.463119
11776,1982-03-30 00:00:00+00:00,3.0061226
11777,1982-03-31 00:00:00+00:00,3.2407148
11778,1982-04-01 00:00:00+00:00,3.5512438
11779,1982-04-02 00:00:00+00:00,3.0318258
11780,1982-04-03 00:00:00+00:00,1.8170402
11781,1982-04-04 00:00:00+00:00,1.1076409
11782,1982-04-05 00:00:00+00:00,1.5439681
11783,1982-04-06 00:00:00+00:00,1.8561041
11784,1982-04-07 00:00:00+00:00,2.6927502
11785,1982-04-08 00:00:00+00:00,3.6337261
11786,1982-04-09 00:00:00+00:00,2.9655073
11787,1982-04-10 00:00:00+00:00,3.106501
11788,1982-04-11 00:00:00+00:00,2.5714526
11789,1982-04-12 00:00:00+00:00,2.4743547
11790,1982-04-13 00:00:00+00:00,3.290562
11791,1982-04-14 00:00:00+00:00,3.8997889
11792,1982-04-15 00:00:00+00:00,3.8036957
11793,1982-04-16 00:00:00+00:00,4.179213
11794,1982-04-17 00:00:00+00:00,3.6081328
11795,1982-04-18 00:00:00+00:00,3.9718606
11796,1982-04-19 00:00:00+00:00,4.209211
11797,1982-04-20 00:00:00+00:00,4.226902
11798,1982-04-21 00:00:00+00:00,3.898743
11799,1982-04-22 00:00:00+00:00,4.0925236
11800,1982-04-23 00:00:00+00:00,3.011254
11801,1982-04-24 00:00:00+00:00,2.6884968
11802,1982-04-25 00:00:00+00:00,2.9233627
11803,1982-04-26 00:00:00+00:00,3.215818
11804,1982-04-27 00:00:00+00:00,3.0102654
11805,1982-04-28 00:00:00+00:00,2.377173
11806,1982-04-29 00:00:00+00:00,3.5717876
11807,1982-04-30 00:00:00+00:00,3.7031574
11808,1982-05-01 00:00:00+00:00,4.0119343
11809,1982-05-02 00:00:00+00:00,3.4633396
11810,1982-05-03 00:00:00+00:00,4.2271113
11811,1982-05-04 00:00:00+00:00,4.5383916
11812,1982-05-05 00:00:00+00:00,4.248903
11813,1982-05-06 00:00:00+00:00,4.1900544
11814,1982-05-07 00:00:00+00:00,3.8364263
11815,1982-05-08 00:00:00+00:00,4.3831162
11816,1982-05-09 00:00:00+00:00,4.450191
11817,1982-05-10 00:00:00+00:00,3.8365836
11818,1982-05-11 00:00:00+00:00,4.078337
11819,1982-05-12 00:00:00+00:00,4.6054697
11820,1982-05-13 00:00:00+00:00,4.2340293
11821,1982-05-14 00:00:00+00:00,4.064172
11822,1982-05-15 00:00:00+00:00,3.6101227
11823,1982-05-16 00:00:00+00:00,4.35062
11824,1982-05-17 00:00:00+00:00,4.504343
11825,1982-05-18 00:00:00+00:00,2.8426144
11826,1982-05-19 00:00:00+00:00,3.461516
11827,1982-05-20 00:00:00+00:00,3.3417873
11828,1982-05-21 00:00:00+00:00,4.924767
11829,1982-05-22 00:00:00+00:00,4.556281
11830,1982-05-23 00:00:00+00:00,4.9867754
11831,1982-05-24 00:00:00+00:00,4.426014
11832,1982-05-25 00:00:00+00:00,4.8526087
11833,1982-05-26 00:00:00+00:00,4.3705664
11834,1982-05-27 00:00:00+00:00,3.8789914
11835,1982-05-28 00:00:00+00:00,3.7130508
11836,1982-05-29 00:00:00+00:00,4.7990007
11837,1982-05-30 00:00:00+00:00,4.8057804
11838,1982-05-31 00:00:00+00:00,3.970253
11839,1982-06-01 00:00:00+00:00,3.3455777
11840,1982-06-02 00:00:00+00:00,3.390722
11841,1982-06-03 00:00:00+00:00,3.964034
11842,1982-06-04 00:00:00+00:00,4.8425326
11843,1982-06-05 00:00:00+00:00,4.6905947
11844,1982-06-06 00:00:00+00:00,4.2733703
11845,1982-06-07 00:00:00+00:00,4.258622
11846,1982-06-08 00:00:00+00:00,4.3554535
11847,1982-06-09 00:00:00+00:00,4.937513
11848,1982-06-10 00:00:00+00:00,5.4061604
11849,1982-06-11 00:00:00+00:00,5.5490494
11850,1982-06-12 00:00:00+00:00,5.666941
11851,1982-06-13 00:00:00+00:00,5.583955
11852,1982-06-14 00:00:00+00:00,5.688206
11853,1982-06-15 00:00:00+00:00,5.958608
11854,1982-06-16 00:00:00+00:00,5.8514686
11855,1982-06-17 00:00:00+00:00,5.5410533
11856,1982-06-18 00:00:00+00:00,4.891997
11857,1982-06-19 00:00:00+00:00,5.3933506
11858,1982-06-20 00:00:00+00:00,5.057898
11859,1982-06-21 00:00:00+00:00,5.0650954
11860,1982-06-22 00:00:00+00:00,4.314766
11861,1982-06-23 00:00:00+00:00,4.6848474
11862,1982-06-24 00:00:00+00:00,5.7582545
11863,1982-06-25 00:00:00+00:00,5.680956
11864,1982-06-26 00:00:00+00:00,5.791947
11865,1982-06-27 00:00:00+00:00,5.6252937
11866,1982-06-28 00:00:00+00:00,5.711715
11867,1982-06-29 00:00:00+00:00,5.870604
11868,1982-06-30 00:00:00+00:00,6.159463
11869,1982-07-01 00:00:00+00:00,6.1769466
11870,1982-07-02 00:00:00+00:00,6.156089
11871,1982-07-03 00:00:00+00:00,6.0730906
11872,1982-07-04 00:00:00+00:00,5.880084
11873,1982-07-05 00:00:00+00:00,5.8315573
11874,1982-07-06 00:00:00+00:00,6.6775227
11875,1982-07-07 00:00:00+00:00,6.5507483
11876,1982-07-08 00:00:00+00:00,6.402732
11877,1982-07-09 00:00:00+00:00,6.102002
11878,1982-07-10 00:00:00+00:00,6.5611215
11879,1982-07-11 00:00:00+00:00,5.9665546
11880,1982-07-12 00:00:00+00:00,5.849507
11881,1982-07-13 00:00:00+00:00,5.7249584
11882,1982-07-14 00:00:00+00:00,5.5038176
11883,1982-07-15 00:00:00+00:00,6.2779355
11884,1982-07-16 00:00:00+00:00,6.353174
11885,1982-07-17 00:00:00+00:00,6.319141
11886,1982-07-18 00:00:00+00:00,6.3833137
11887,1982-07-19 00:00:00+00:00,6.303922
11888,1982-07-20 00:00:00+00:00,6.1314588
11889,1982-07-21 00:00:00+00:00,6.1037674
11890,1982-07-22 00:00:00+00:00,6.192849
11891,1982-07-23 00:00:00+00:00,6.054494
11892,1982-07-24 00:00:00+00:00,6.415011
11893,1982-07-25 00:00:00+00:00,6.5434055
11894,1982-07-26 00:00:00+00:00,6.504851
11895,1982-07-27 00:00:00+00:00,6.22903
11896,1982-07-28 00:00:00+00:00,5.002015
11897,1982-07-29 00:00:00+00:00,5.7955284
11898,1982-07-30 00:00:00+00:00,6.1323624
11899,1982-07-31 00:00:00+00:00,6.1724167
11900,1982-08-01 00:00:00+00:00,6.183287
11901,1982-08-02 00:00:00+00:00,6.1637826
11902,1982-08-03 00:00:00+00:00,5.7603164
11903,1982-08-04 00:00:00+00:00,5.6490664
11904,1982-08-05 00:00:00+00:00,5.855163
11905,1982-08-06 00:00:00+00:00,5.9756556
11906,1982-08-07 00:00:00+00:00,6.1536384
11907,1982-08-08 00:00:00+00:00,6.190982
11908,1982-08-09 00:00:00+00:00,6.2677326
11909,1982-08-10 00:00:00+00:00,6.500344
11910,1982-08-11 00:00:00+00:00,5.8449697
11911,1982-08-12 00:00:00+00:00,5.2394385
11912,1982-08-13 00:00:00+00:00,5.919749
11913,1982-08-14 00:00:00+00:00,6.1676545
11914,1982-08-15 00:00:00+00:00,5.9820476
11915,1982-08-16 00:00:00+00:00,4.978411
11916,1982-08-17 00:00:00+00:00,5.500583
11917,1982-08-18 00:00:00+00:00,5.869747
11918,1982-08-19 00:00:00+00:00,5.890908
11919,1982-08-20 00:00:00+00:00,5.873799
11920,1982-08-21 00:00:00+00:00,5.8168135
11921,1982-08-22 00:00:00+00:00,5.6913533
11922,1982-08-23 00:00:00+00:00,5.6405888
11923,1982-08-24 00:00:00+00:00,5.408168
11924,1982-08-25 00:00:00+00:00,5.442214
11925,1982-08-26 00:00:00+00:00,5.328805
11926,1982-08-27 00:00:00+00:00,5.2985153
11927,1982-08-28 00:00:00+00:00,5.4708576
11928,1982-08-29 00:00:00+00:00,5.692406
11929,1982-08-30 00:00:00+00:00,5.6613755
11930,1982-08-31 00:00:00+00:00,5.493641
11931,1982-09-01 00:00:00+00:00,5.4992437
11932,1982-09-02 00:00:00+00:00,5.3593397
11933,1982-09-03 00:00:00+00:00,4.7573214
11934,1982-09-04 00:00:00+00:00,5.3623886
11935,1982-09-05 00:00:00+00:00,5.030417
11936,1982-09-06 00:00:00+00:00,4.6490965
11937,1982-09-07 00:00:00+00:00,4.979437
11938,1982-09-08 00:00:00+00:00,5.0434856
11939,1982-09-09 00:00:00+00:00,4.930168
11940,1982-09-10 00:00:00+00:00,4.5716386
11941,1982-09-11 00:00:00+00:00,4.325665
11942,1982-09-12 00:00:00+00:00,4.8113923
11943,1982-09-13 00:00:00+00:00,4.949325
11944,1982-09-14 00:00:00+00:00,4.6162167
11945,1982-09-15 00:00:00+00:00,4.6671414
11946,1982-09-16 00:00:00+00:00,4.36309
11947,1982-09-17 00:00:00+00:00,4.070603
11948,1982-09-18 00:00:00+00:00,3.8708353
11949,1982-09-19 00:00:00+00:00,3.2956452
11950,1982-09-20 00:00:00+00:00,2.965876
11951,1982-09-21 00:00:00+00:00,2.0362349
11952,1982-09-22 00:00:00+00:00,3.0416238
11953,1982-09-23 00:00:00+00:00,3.8081138
11954,1982-09-24 00:00:00+00:00,3.764037
11955,1982-09-25 00:00:00+00:00,3.6825523
11956,1982-09-26 00:00:00+00:00,3.6152263
11957,1982-09-27 00:00:00+00:00,3.6908712
11958,1982-09-28 00:00:00+00:00,3.594609
11959,1982-09-29 00:00:00+00:00,3.7947185
11960,1982-09-30 00:00:00+00:00,3.9461458
11961,1982-10-01 00:00:00+00:00,4.0836234
11962,1982-10-02 00:00:00+00:00,3.7912107
11963,1982-10-03 00:00:00+00:00,3.9128158
11964,1982-10-04 00:00:00+00:00,3.7764506
11965,1982-10-05 00:00:00+00:00,3.8158362
11966,1982-10-06 00:00:00+00:00,3.7155027
11967,1982-10-07 00:00:00+00:00,3.5089047
11968,1982-10-08 00:00:00+00:00,2.9638731
11969,1982-10-09 00:00:00+00:00,3.1812227
11970,1982-10-10 00:00:00+00:00,3.0184855
11971,1982-10-11 00:00:00+00:00,2.9824529
11972,1982-10-12 00:00:00+00:00,3.1814098
11973,1982-10-13 00:00:00+00:00,2.7639043
11974,1982-10-14 00:00:00+00:00,2.5475438
11975,1982-10-15 00:00:00+00:00,2.1804543
11976,1982-10-16 00:00:00+00:00,1.8147843
11977,1982-10-17 00:00:00+00:00,1.2742211
11978,1982-10-18 00:00:00+00:00,0.3151961
11979,1982-10-19 00:00:00+00:00,0.8436787
11980,1982-10-20 00:00:00+00:00,2.2068799
11981,1982-10-21 00:00:00+00:00,1.9995193
11982,1982-10-22 00:00:00+00:00,2.219016
11983,1982-10-23 00:00:00+00:00,1.4486172
11984,1982-10-24 00:00:00+00:00,1.4290507
11985,1982-10-25 00:00:00+00:00,1.5943
11986,1982-10-26 00:00:00+00:00,1.9243599
11987,1982-10-27 00:00:00+00:00,2.3887565
11988,1982-10-28 00:00:00+00:00,2.3813882
11989,1982-10-29 00:00:00+00:00,2.0325491
11990,1982-10-30 00:00:00+00:00,0.6726109
11991,1982-10-31 00:00:00+00:00,0.4575284
11992,1982-11-01 00:00:00+00:00,1.4270838
11993,1982-11-02 00:00:00+00:00,1.6717225
11994,1982-11-03 00:00:00+00:00,0.41298875
11995,1982-11-04 00:00:00+00:00,1.1575294
11996,1982-11-05 00:00:00+00:00,1.545591
11997,1982-11-06 00:00:00+00:00,2.1083
11998,1982-11-07 00:00:00+00:00,2.0094826
11999,1982-11-08 00:00:00+00:00,2.147515
12000,1982-11-09 00:00:00+00:00,2.133805
12001,1982-11-10 00:00:00+00:00,1.6455177
12002,1982-11-11 00:00:00+00:00,0.5993353
12003,1982-11-12 00:00:00+00:00,1.8380301
12004,1982-11-13 00:00:00+00:00,2.0831041
12005,1982-11-14 00:00:00+00:00,2.1136265
12006,1982-11-15 00:00:00+00:00,2.020934
12007,1982-11-16 00:00:00+00:00,1.6190196
12008,1982-11-17 00:00:00+00:00,1.8521621
12009,1982-11-18 00:00:00+00:00,1.5959245
12010,1982-11-19 00:00:00+00:00,1.4417228
12011,1982-11-20 00:00:00+00:00,1.5069332
12012,1982-11-21 00:00:00+00:00,1.1733032
12013,1982-11-22 00:00:00+00:00,0.66877073
12014,1982-11-23 00:00:00+00:00,1.2562083
12015,1982-11-24 00:00:00+00:00,1.4954798
12016,1982-11-25 00:00:00+00:00,1.424949
12017,1982-11-26 00:00:00+00:00,1.3533971
12018,1982-11-27 00:00:00+00:00,1.2103492
12019,1982-11-28 00:00:00+00:00,1.4072529
12020,1982-11-29 00:00:00+00:00,1.3111874
12021,1982-11-30 00:00:00+00:00,1.4696525
12022,1982-12-01 00:00:00+00:00,0.9362958
12023,1982-12-02 00:00:00+00:00,0.31150144
12024,1982-12-03 00:00:00+00:00,0.9991857
12025,1982-12-04 00:00:00+00:00,0.77153337
12026,1982-12-05 00:00:00+00:00,0.4077548
12027,1982-12-06 00:00:00+00:00,0.7837986
12028,1982-12-07 00:00:00+00:00,0.8373265
12029,1982-12-08 00:00:00+00:00,0.75585854
12030,1982-12-09 00:00:00+00:00,0.3751989
12031,1982-12-10 00:00:00+00:00,0.85221785
12032,1982-12-11 00:00:00+00:00,0.7846379
12033,1982-12-12 00:00:00+00:00,0.91776884
12034,1982-12-13 00:00:00+00:00,0.35543773
12035,1982-12-14 00:00:00+00:00,0.6220149
12036,1982-12-15 00:00:00+00:00,0.4746842
12037,1982-12-16 00:00:00+00:00,0.9794997
12038,1982-12-17 00:00:00+00:00,1.0709836
12039,1982-12-18 00:00:00+00:00,0.48450294
12040,1982-12-19 00:00:00+00:00,0.5143715
12041,1982-12-20 00:00:00+00:00,0.5972406
12042,1982-12-21 00:00:00+00:00,0.99643636
12043,1982-12-22 00:00:00+00:00,0.38357496
12044,1982-12-23 00:00:00+00:00,0.51203537
12045,1982-12-24 00:00:00+00:00,0.74607205
12046,1982-12-25 00:00:00+00:00,0.7941126
12047,1982-12-26 00:00:00+00:00,0.9155092
12048,1982-12-27 00:00:00+00:00,1.0760425
12049,1982-12-28 00:00:00+00:00,0.82648766
12050,1982-12-29 00:00:00+00:00,0.9826709
12051,1982-12-30 00:00:00+00:00,0.32465902
12052,1982-12-31 00:00:00+00:00,0.6457533
12053,1983-01-01 00:00:00+00:00,0.64181095
12054,1983-01-02 00:00:00+00:00,0.6145925
12055,1983-01-03 00:00:00+00:00,0.34875584
12056,1983-01-04 00:00:00+00:00,0.8947377
12057,1983-01-05 00:00:00+00:00,0.72071433
12058,1983-01-06 00:00:00+00:00,0.5169109
12059,1983-01-07 00:00:00+00:00,0.4726784
12060,1983-01-08 00:00:00+00:00,0.46887818
12061,1983-01-09 00:00:00+00:00,0.5456974
12062,1983-01-10 00:00:00+00:00,0.66884553
12063,1983-01-11 00:00:00+00:00,0.73457146
12064,1983-01-12 00:00:00+00:00,0.33026412
12065,1983-01-13 00:00:00+00:00,0.66498846
12066,1983-01-14 00:00:00+00:00,0.73434293
12067,1983-01-15 00:00:00+00:00,0.5655007
12068,1983-01-16 00:00:00+00:00,0.48479858
12069,1983-01-17 00:00:00+00:00,0.49047384
12070,1983-01-18 00:00:00+00:00,0.6356738
12071,1983-01-19 00:00:00+00:00,0.48479876
12072,1983-01-20 00:00:00+00:00,0.47353882
12073,1983-01-21 00:00:00+00:00,0.42483604
12074,1983-01-22 00:00:00+00:00,0.39408773
12075,1983-01-23 00:00:00+00:00,0.3817417
12076,1983-01-24 00:00:00+00:00,0.3809238
12077,1983-01-25 00:00:00+00:00,0.5044499
12078,1983-01-26 00:00:00+00:00,0.64766604
12079,1983-01-27 00:00:00+00:00,0.8784923
12080,1983-01-28 00:00:00+00:00,0.92575896
12081,1983-01-29 00:00:00+00:00,0.7170298
12082,1983-01-30 00:00:00+00:00,0.8214305
12083,1983-01-31 00:00:00+00:00,0.77770585
12084,1983-02-01 00:00:00+00:00,0.801081
12085,1983-02-02 00:00:00+00:00,0.89405745
12086,1983-02-03 00:00:00+00:00,0.9305845
12087,1983-02-04 00:00:00+00:00,0.9793229
12088,1983-02-05 00:00:00+00:00,1.0051911
12089,1983-02-06 00:00:00+00:00,1.1514881
12090,1983-02-07 00:00:00+00:00,1.2014048
12091,1983-02-08 00:00:00+00:00,1.2541196
12092,1983-02-09 00:00:00+00:00,0.9476112
12093,1983-02-10 00:00:00+00:00,0.90694135
12094,1983-02-11 00:00:00+00:00,1.449846
12095,1983-02-12 00:00:00+00:00,1.6101445
12096,1983-02-13 00:00:00+00:00,1.5617421
12097,1983-02-14 00:00:00+00:00,1.5943611
12098,1983-02-15 00:00:00+00:00,0.962114
12099,1983-02-16 00:00:00+00:00,0.87592065
12100,1983-02-17 00:00:00+00:00,1.6188143
12101,1983-02-18 00:00:00+00:00,1.8284574
12102,1983-02-19 00:00:00+00:00,1.8571767
12103,1983-02-20 00:00:00+00:00,1.4420537
12104,1983-02-21 00:00:00+00:00,0.99366254
12105,1983-02-22 00:00:00+00:00,1.8284599
12106,1983-02-23 00:00:00+00:00,1.8272591
12107,1983-02-24 00:00:00+00:00,1.8114154
12108,1983-02-25 00:00:00+00:00,2.260354
12109,1983-02-26 00:00:00+00:00,1.8347622
12110,1983-02-27 00:00:00+00:00,1.9386705
12111,1983-02-28 00:00:00+00:00,1.4739997
12112,1983-03-01 00:00:00+00:00,1.6958929
12113,1983-03-02 00:00:00+00:00,1.1961199
12114,1983-03-03 00:00:00+00:00,0.9735113
12115,1983-03-04 00:00:00+00:00,1.2768706
12116,1983-03-05 00:00:00+00:00,1.4430566
12117,1983-03-06 00:00:00+00:00,1.7280163
12118,1983-03-07 00:00:00+00:00,0.49532354
12119,1983-03-08 00:00:00+00:00,1.6464527
12120,1983-03-09 00:00:00+00:00,1.0148888
12121,1983-03-10 00:00:00+00:00,1.1894915
12122,1983-03-11 00:00:00+00:00,1.9576972
12123,1983-03-12 00:00:00+00:00,2.0105486
12124,1983-03-13 00:00:00+00:00,2.068104
12125,1983-03-14 00:00:00+00:00,2.490923
12126,1983-03-15 00:00:00+00:00,2.1012552
12127,1983-03-16 00:00:00+00:00,1.6828524
12128,1983-03-17 00:00:00+00:00,1.1289824
12129,1983-03-18 00:00:00+00:00,1.5555061
12130,1983-03-19 00:00:00+00:00,1.9790149
12131,1983-03-20 00:00:00+00:00,2.6429758
12132,1983-03-21 00:00:00+00:00,2.8330011
12133,1983-03-22 00:00:00+00:00,3.0532224
12134,1983-03-23 00:00:00+00:00,2.9591596
12135,1983-03-24 00:00:00+00:00,2.1976438
12136,1983-03-25 00:00:00+00:00,2.3089144
12137,1983-03-26 00:00:00+00:00,1.605503
12138,1983-03-27 00:00:00+00:00,2.37897
12139,1983-03-28 00:00:00+00:00,1.5958322
12140,1983-03-29 00:00:00+00:00,0.87633485
12141,1983-03-30 00:00:00+00:00,1.7182648
12142,1983-03-31 00:00:00+00:00,2.7954845
12143,1983-04-01 00:00:00+00:00,1.6009978
12144,1983-04-02 00:00:00+00:00,1.2637713
12145,1983-04-03 00:00:00+00:00,1.1304274
12146,1983-04-04 00:00:00+00:00,1.3927217
12147,1983-04-05 00:00:00+00:00,2.4595866
12148,1983-04-06 00:00:00+00:00,3.2594295
12149,1983-04-07 00:00:00+00:00,3.3784328
12150,1983-04-08 00:00:00+00:00,3.7570336
12151,1983-04-09 00:00:00+00:00,3.8849208
12152,1983-04-10 00:00:00+00:00,3.9495473
12153,1983-04-11 00:00:00+00:00,4.0553355
12154,1983-04-12 00:00:00+00:00,4.210429
12155,1983-04-13 00:00:00+00:00,3.395641
12156,1983-04-14 00:00:00+00:00,3.7631536
12157,1983-04-15 00:00:00+00:00,3.7874177
12158,1983-04-16 00:00:00+00:00,3.3582692
12159,1983-04-17 00:00:00+00:00,3.0222843
12160,1983-04-18 00:00:00+00:00,3.5152655
12161,1983-04-19 00:00:00+00:00,3.3992665
12162,1983-04-20 00:00:00+00:00,3.108022
12163,1983-04-21 00:00:00+00:00,2.2372952
12164,1983-04-22 00:00:00+00:00,2.0998476
12165,1983-04-23 00:00:00+00:00,2.5184324
12166,1983-04-24 00:00:00+00:00,2.7969759
12167,1983-04-25 00:00:00+00:00,3.3259032
12168,1983-04-26 00:00:00+00:00,2.6513865
12169,1983-04-27 00:00:00+00:00,2.8492417
12170,1983-04-28 00:00:00+00:00,3.5744255
